-8.707038000000000277e-01,8.010264500000000010e-02,-2.585081000000000184e-01,-9.669920999999999378e-02,4.239675399999999761e-01,1.157300800000000018e+00,-1.112484199999999923e+00,-2.313245800000000019e-01,2.343003999999999920e-01,-7.008902399999999977e-01,-2.938846999999999987e-01,6.563350999999999491e-01,-9.251721000000000250e-02,1.092655900000000013e+00,1.983083800000000063e-01,5.964808000000000332e-01,-5.943716699999999908e-02,2.157673599999999858e+00,-2.758531499999999914e-02,1.247828200000000054e+00,7.102394699999999839e-01,4.188438400000000228e-01,5.572492999999999475e-01,2.318786800000000037e-01,-5.946000000000000174e-01,-1.074880899999999945e-01,6.470014999999999794e-02,1.081429600000000102e+00,5.122235800000000255e-02,-2.269153700000000051e-01,1.172218500000000024e-01,-9.167321999999999971e-02,-7.322441299999999931e-01,1.041974900000000037e+00,-9.590146499999999685e-01,-1.422055400000000080e+00,4.422117999999999882e-01,-6.585041000000000366e-01,-1.362343099999999918e+00,8.988435000000000175e-01,2.046472900000000095e-01,-2.957357200000000130e+00,1.796969800000000062e-01,-2.766319500000000153e-01,1.333009900000000081e-01,-2.921629800000000166e-01,-1.108626200000000006e+00,-1.167936400000000041e-01,-3.133086299999999769e-01,-8.110237000000000140e-01
-8.175217999999999652e-01,2.392559800000000070e-01,-1.275084300000000059e-01,-3.734149999999999969e-01,3.851833599999999747e-01,1.269603800000000060e+00,-1.040981200000000051e+00,-1.293618199999999885e-01,1.137086999999999959e-01,-8.847462000000000382e-01,-3.127811999999999815e-01,5.410830399999999596e-01,-6.109682999999999781e-02,9.907888999999999724e-01,2.351863100000000095e-01,3.710999799999999960e-01,1.192094800000000065e-01,2.243442299999999889e+00,1.448605000000000032e-01,1.096254999999999979e+00,7.732855699999999777e-01,4.906328999999999829e-01,4.475298200000000226e-01,1.180430100000000038e-01,-7.102551000000000281e-01,-5.013599500000000264e-03,5.971401600000000170e-02,9.940139999999999532e-01,-6.751194600000000323e-02,-3.007193000000000227e-01,1.313757200000000014e-01,-1.206344439999999935e-01,-9.069119700000000117e-01,1.319973499999999911e+00,-1.060346599999999917e+00,-1.559756799999999943e+00,4.717886000000000024e-01,-4.904836000000000196e-01,-1.429778599999999900e+00,1.038875900000000074e+00,4.528023299999999751e-01,-3.030093200000000042e+00,1.181225500000000067e-01,-2.988212399999999880e-01,1.707828799999999980e-01,-2.045398200000000111e-01,-1.410101800000000072e+00,-1.794216600000000106e-01,-1.640758400000000006e-01,-8.142720500000000250e-01
-9.341026999999999525e-01,-2.253764899999999988e-02,-2.923010600000000014e-01,-2.312230600000000080e-01,4.028245500000000034e-01,1.116222400000000059e+00,-1.117721900000000046e+00,-1.724471399999999988e-01,2.378182699999999983e-01,-9.343294500000000058e-01,-4.281875199999999881e-01,4.151519799999999760e-01,-9.106108999999999731e-02,1.202102400000000015e+00,2.653220000000000023e-01,5.929112399999999505e-01,2.089495399999999892e-01,2.260670399999999969e+00,-4.362141700000000261e-02,1.299835099999999910e+00,7.277531000000000416e-01,5.371516299999999910e-01,5.008706499999999728e-01,7.737818000000000473e-02,-8.139661599999999941e-01,-5.444492799999999660e-02,1.687973899999999916e-01,1.072966300000000039e+00,8.210660499999999917e-02,-2.253770099999999887e-01,-1.064379139999999946e-01,-2.729825399999999958e-01,-7.947121999999999797e-01,1.288456100000000104e+00,-1.065671800000000058e+00,-1.581197600000000092e+00,3.415774699999999942e-01,-6.151261000000000090e-01,-1.495412299999999917e+00,1.095459699999999925e+00,6.062481400000000464e-01,-2.849199299999999990e+00,3.899597400000000269e-02,-4.369291000000000147e-01,1.437792300000000079e-01,-3.627980000000000094e-01,-1.012680199999999919e+00,-2.540410799999999747e-01,-8.967034999999999589e-02,-8.443045599999999817e-01
-7.221367400000000547e-01,1.055969449999999976e-01,-3.018871799999999772e-01,-2.707427000000000028e-01,3.850383800000000134e-01,1.170125999999999999e+00,-1.171858000000000066e+00,-1.443559000000000092e-01,1.853590300000000080e-01,-7.933649400000000185e-01,-2.742817000000000172e-01,5.931387999999999661e-01,2.936096700000000170e-02,1.009832599999999969e+00,2.380510700000000035e-01,6.943783000000000039e-01,-1.138512599999999958e-01,2.106682000000000166e+00,2.112399000000000082e-01,1.205435999999999952e+00,5.423705599999999460e-01,4.284984800000000149e-01,5.375412000000000523e-01,2.122149000000000119e-01,-7.887679300000000060e-01,-7.168892000000000320e-02,8.656684000000000601e-02,1.054039600000000076e+00,-1.224272250000000006e-01,-3.164604300000000148e-01,7.995405999999999347e-02,-4.609677599999999903e-02,-8.716084400000000398e-01,1.230914499999999911e+00,-9.661705000000000432e-01,-1.562720099999999945e+00,4.722335599999999967e-01,-6.438401000000000263e-01,-1.379014299999999915e+00,9.615040999999999727e-01,3.221507000000000120e-01,-2.871191500000000119e+00,2.106279100000000015e-01,-2.269394100000000081e-01,2.097808700000000082e-01,-2.851858999999999922e-01,-1.109008400000000005e+00,-2.422165400000000079e-01,-2.435867999999999922e-01,-9.463260000000000005e-01
-9.147526000000000268e-01,4.392559200000000219e-01,-3.099049600000000071e-01,-2.394653599999999882e-01,4.829705000000000248e-01,1.323584000000000094e+00,-1.112886499999999890e+00,-5.133922400000000275e-02,1.121445800000000050e-03,-6.922355999999999510e-01,-9.987254399999999366e-02,4.955526599999999782e-01,9.870067999999999897e-02,8.657253400000000099e-01,5.474795400000000145e-02,6.320367999999999542e-01,-7.879508999999999819e-02,2.231730699999999956e+00,2.967111199999999949e-01,8.563688999999999885e-01,5.860677399999999482e-01,5.275790700000000388e-01,6.021988999999999814e-01,1.792252799999999868e-01,-6.282906999999999798e-01,-3.302981299999999815e-02,1.781768599999999925e-01,8.586597400000000047e-01,-9.714377000000000428e-02,-1.877138299999999982e-01,6.443978000000000206e-02,-1.981607499999999966e-01,-7.936433000000000515e-01,1.229072699999999907e+00,-8.551333500000000143e-01,-1.570393200000000045e+00,3.278398000000000145e-01,-7.416132699999999911e-01,-1.168749700000000002e+00,8.465059400000000123e-01,4.553154400000000157e-01,-2.902673000000000059e+00,5.047209000000000279e-01,-3.162502300000000210e-01,1.528078599999999898e-01,-4.297982799999999770e-01,-9.013380399999999515e-01,-6.641817999999999333e-02,-5.363350500000000354e-01,-7.769059999999999855e-01
-9.837063000000000335e-01,2.535337999999999758e-01,-2.941007299999999769e-01,-3.867964700000000033e-01,4.773796799999999729e-01,1.258980500000000058e+00,-1.151917000000000080e+00,-1.663995199999999952e-01,1.293518700000000077e-01,-8.668742000000000392e-01,-2.553189699999999784e-01,6.448846999999999774e-01,1.078635099999999958e-01,8.485803600000000335e-01,1.100577640000000024e-01,5.213828999999999825e-01,1.283038900000000038e-01,2.226324799999999993e+00,1.837552299999999916e-01,1.108260000000000023e+00,6.254175299999999993e-01,5.403069999999999817e-01,3.208981200000000089e-01,2.202303399999999967e-01,-6.529590499999999853e-01,-7.592912799999999678e-03,8.903977000000000419e-02,9.900906699999999505e-01,-8.111308000000000407e-02,-1.663558800000000115e-01,9.812790000000000401e-02,-1.340979800000000055e-01,-9.293485999999999692e-01,1.153580700000000014e+00,-9.434445999999999666e-01,-1.526903899999999981e+00,3.313720199999999894e-01,-4.863861500000000171e-01,-1.483707300000000062e+00,9.907179000000000402e-01,5.039348999999999634e-01,-2.902426499999999798e+00,1.658575200000000083e-01,-2.021211800000000114e-01,6.840479400000000487e-02,-2.723052999999999724e-01,-1.280335299999999954e+00,2.599312700000000129e-02,-3.824450699999999981e-01,-8.267465999999999982e-01
-8.158033500000000382e-01,9.774438000000000570e-02,-3.035646699999999809e-01,-1.546297799999999945e-01,4.234176599999999735e-01,1.248427200000000070e+00,-1.124970199999999920e+00,-1.667927800000000016e-01,2.596072300000000221e-01,-7.751826600000000234e-01,-2.982044999999999835e-01,6.614799999999999569e-01,-6.386609700000000361e-03,1.129244799999999938e+00,1.617348799999999975e-01,6.139343000000000439e-01,-1.242312799999999995e-01,2.184396299999999957e+00,1.501574699999999873e-01,1.222028399999999904e+00,5.049460999999999533e-01,3.129221799999999942e-01,5.008397700000000174e-01,3.165401199999999804e-01,-6.709549399999999997e-01,-8.858860999999999819e-02,1.914351099999999917e-01,1.066795500000000008e+00,7.679170000000000440e-02,-4.001996999999999916e-01,1.127050599999999958e-01,-2.577200199999999941e-01,-8.370859600000000178e-01,1.189466099999999971e+00,-1.038818199999999914e+00,-1.385078100000000090e+00,3.963446600000000153e-01,-6.610836399999999724e-01,-1.298627900000000057e+00,1.090006699999999995e+00,4.584363699999999819e-01,-2.833205500000000043e+00,3.267107300000000047e-01,-4.520678200000000091e-01,3.116917000000000160e-01,-2.924615400000000198e-01,-8.891698999999999575e-01,-2.411637500000000101e-01,-2.207193199999999966e-01,-9.419060999999999684e-01
-6.823625599999999514e-01,3.275943000000000049e-01,-1.176976099999999942e-01,-4.028871700000000167e-01,4.093301599999999985e-01,1.204870600000000014e+00,-1.107199000000000044e+00,-2.843794800000000178e-01,1.764946699999999924e-01,-9.896774999999999878e-01,-1.972016699999999956e-01,4.687840999999999814e-01,2.122029800000000133e-01,1.043126599999999904e+00,2.271663200000000049e-01,3.491806700000000263e-01,8.531685999999999437e-02,2.269144799999999851e+00,2.054050400000000109e-01,9.581241999999999814e-01,7.530374499999999971e-01,4.455842999999999887e-01,3.358177500000000260e-01,1.965291600000000083e-01,-6.716174499999999492e-01,-2.926029499999999867e-02,6.626944000000000064e-03,1.077262900000000023e+00,-1.002965299999999949e-01,-3.186088799999999832e-01,3.724441199999999896e-01,-1.208362649999999983e-01,-8.408301500000000539e-01,1.303328400000000054e+00,-9.250639699999999577e-01,-1.534002300000000041e+00,5.028429599999999500e-01,-6.564197499999999685e-01,-1.336261399999999933e+00,1.233747799999999950e+00,5.289525400000000266e-01,-3.045352700000000024e+00,1.567199099999999901e-01,-2.869669200000000142e-01,7.175972499999999643e-01,-2.094252100000000005e-01,-1.434722700000000017e+00,-2.169368600000000091e-01,-1.959895600000000071e-01,-8.767722000000000016e-01
-7.822831000000000090e-01,1.816703500000000082e-01,-2.367832500000000007e-01,-2.655237999999999765e-01,3.866458199999999734e-01,1.161171100000000012e+00,-1.069287300000000052e+00,-1.225463299999999950e-01,2.341343200000000069e-01,-7.093270000000000408e-01,-2.733033999999999741e-01,7.213224999999999776e-01,-1.610210699999999884e-01,8.829129300000000402e-01,2.851708000000000021e-01,5.070765999999999885e-01,-1.280497200000000058e-01,2.172627199999999981e+00,1.040567500000000034e-01,1.151195299999999921e+00,7.354863000000000373e-01,3.134907499999999847e-01,4.801155999999999757e-01,2.479468099999999897e-01,-5.730903999999999998e-01,-1.781340599999999951e-03,1.668259699999999901e-01,9.282776999999999834e-01,1.984139199999999936e-02,-2.007572499999999982e-01,1.125985000000000041e-01,-1.413609399999999905e-01,-7.774629600000000362e-01,1.064715000000000078e+00,-9.470441000000000553e-01,-1.436632200000000026e+00,5.249073499999999948e-01,-6.399303699999999706e-01,-1.373845100000000041e+00,9.373650000000000038e-01,4.216378599999999754e-01,-2.986552999999999791e+00,3.192941799999999830e-01,-2.318965500000000068e-01,9.477789999999999826e-02,-3.251319799999999871e-01,-1.182349300000000047e+00,-1.776442400000000088e-01,-2.632909700000000131e-01,-9.343082000000000331e-01
-5.557514000000000065e-01,2.879001800000000055e-01,-2.264494400000000018e-01,-4.179752999999999941e-01,4.502496400000000065e-01,1.235421300000000056e+00,-1.125683999999999907e+00,-2.867597599999999747e-01,2.421988099999999866e-01,-9.771018999999999677e-01,-2.393358600000000114e-01,4.226769499999999957e-01,2.079871299999999923e-01,9.862022000000000288e-01,2.398379099999999875e-01,3.775351000000000123e-01,1.659161799999999895e-02,2.174793199999999871e+00,1.440238500000000088e-01,1.040208599999999928e+00,8.116805000000000270e-01,4.071705999999999936e-01,4.671228499999999784e-01,2.910429999999999962e-01,-7.470544599999999758e-01,-8.603787999999999714e-02,1.394153700000000037e-02,1.065032999999999896e+00,-7.676246000000000458e-02,-3.097852199999999723e-01,4.643493300000000046e-01,-4.475075800000000159e-02,-8.675557400000000197e-01,1.397268699999999919e+00,-1.040918699999999975e+00,-1.545329799999999976e+00,5.998682400000000525e-01,-6.190118999999999483e-01,-1.318281199999999931e+00,1.177410999999999985e+00,4.232266499999999820e-01,-3.068902700000000205e+00,2.008818699999999902e-01,-2.018596000000000001e-01,6.281230399999999658e-01,-1.520912000000000097e-01,-1.414457800000000098e+00,-1.949907499999999905e-01,-1.959625000000000117e-01,-9.155588000000000060e-01
