-4.236221000000000014e-01,7.141151000000000026e-01,-8.707038000000000277e-01,9.805076999999999821e-01,1.567594500000000002e+00,-1.380041899999999953e-02,1.166809800000000008e+00,1.143108400000000024e+00,3.687850500000000031e-01,6.252783499999999828e-01,-7.456123000000000056e-01,1.734887400000000079e+00,-3.701047299999999929e-01,-3.299517599999999828e-01,-7.437660000000000382e-01,-5.581770499999999524e-01,8.010264500000000010e-02,-1.154640799999999912e+00,4.281357000000000079e-01,-8.848850999999999800e-01,-2.585081000000000184e-01,-3.605501999999999874e-01,-8.167727599999999866e-01,-2.548428799999999939e-01,-5.625739699999999788e-01,2.412891699999999973e-01,-9.671594999999999498e-01,-7.989117500000000316e-01,3.069058000000000064e+00,-1.209878599999999915e+00,2.343003999999999920e-01,-8.779513999999999374e-02,-1.637576900000000002e+00,3.363478200000000196e-01,-2.938846999999999987e-01,6.563350999999999491e-01,-2.711424499999999793e-01,-4.520403700000000247e-01,4.757571800000000017e-01,-9.251721000000000250e-02,-2.403217999999999854e+00,3.388015300000000174e-01,8.770426000000000055e-01,3.838430999999999926e-01,-5.514512999999999776e-01,1.420124799999999965e+00,-1.389928199999999947e+00,6.621569400000000272e-01,3.207400699999999882e-01,9.131400600000000312e-01,1.441187300000000004e-01,2.157673599999999858e+00,-2.758531499999999914e-02,1.247828200000000054e+00,-3.166531799999999786e-02,-6.142687999999999482e-01,2.610157699999999803e-01,-1.843063000000000062e-01,5.572492999999999475e-01,1.199501600000000057e+00,4.433367400000000347e-02,-1.074880899999999945e-01,6.470014999999999794e-02,-2.562234400000000245e-01,1.081429600000000102e+00,5.122235800000000255e-02,6.875101999999999602e-01,-2.269153700000000051e-01,-7.737456600000000018e-01,-5.623118000000000283e-01,-7.322441299999999931e-01,-2.963735800000000253e-01,-1.002574999999999994e+00,6.083377599999999497e-01,-2.566808500000000159e-01,-9.590146499999999685e-01,-1.422055400000000080e+00,4.422117999999999882e-01,-6.585041000000000366e-01,5.015074999999999950e-01,4.286641500000000216e-01,-2.766319500000000153e-01,8.760166000000000341e-01,2.371368699999999996e-01,-1.242817300000000014e+00,-1.891453100000000109e-01,2.069043700000000041e-01,3.664614600000000166e-01,-2.500637199999999893e-01,1.911186100000000110e+00,6.709469999999999601e-01,-1.369959600000000000e-01,-7.088008999999999560e-01,2.431512000000000118e-01,-5.825416399999999717e-01,-1.167936400000000041e-01,-8.463559000000000707e-03,7.582221000000000100e-02,2.402659899999999918e-02,3.754238500000000034e-01
-7.230501999999999763e-01,8.418776399999999827e-01,-8.175217999999999652e-01,1.146394499999999983e+00,1.730454399999999948e+00,-1.781040199999999948e-02,1.104872599999999983e+00,1.236863700000000010e+00,3.353353000000000028e-01,9.263322000000000500e-01,-4.738731400000000260e-01,1.649110999999999994e+00,-4.969179599999999919e-01,-5.412508999999999793e-01,-7.837891999999999637e-01,-8.088855999999999824e-01,2.392559800000000070e-01,-1.244785699999999995e+00,6.622031000000000445e-01,-8.094192000000000053e-01,-1.275084300000000059e-01,-3.338291299999999739e-01,-6.646381000000000094e-01,-2.322042099999999942e-01,-6.287179999999999991e-01,3.606978000000000129e-01,-8.317061700000000224e-01,-5.636450600000000311e-01,2.085326400000000024e+00,-1.067189500000000013e+00,1.137086999999999959e-01,-1.323764900000000133e-01,-1.648926700000000078e+00,3.845797000000000243e-01,-3.127811999999999815e-01,5.410830399999999596e-01,-3.849643200000000265e-01,-7.098394000000000092e-01,2.494179300000000099e-01,-6.109682999999999781e-02,-2.161913399999999985e+00,3.373717999999999995e-01,9.735848000000000280e-01,4.269746700000000283e-02,-2.939301699999999906e-01,1.383521800000000024e+00,-1.045093499999999898e+00,6.500394299999999737e-01,5.544812999999999548e-01,8.169724999999999904e-01,2.791894600000000004e-02,2.243442299999999889e+00,1.448605000000000032e-01,1.096254999999999979e+00,-4.723991500000000038e-02,-5.298571600000000492e-01,3.781834000000000029e-01,-1.738794399999999962e-01,4.475298200000000226e-01,1.380598100000000050e+00,1.292029500000000108e-01,-5.013599500000000264e-03,5.971401600000000170e-02,-2.791207399999999783e-01,9.940139999999999532e-01,-6.751194600000000323e-02,6.957752000000000381e-01,-3.007193000000000227e-01,-7.681917499999999510e-01,-5.094769599999999787e-01,-9.069119700000000117e-01,-3.433784999999999754e-01,-7.240284700000000351e-01,8.019952999999999665e-01,-5.948082000000000091e-01,-1.060346599999999917e+00,-1.559756799999999943e+00,4.717886000000000024e-01,-4.904836000000000196e-01,8.733092500000000369e-01,6.058299999999999796e-01,-2.988212399999999880e-01,8.891409000000000118e-01,7.211929599999999940e-02,-1.372206000000000037e+00,-1.418240699999999965e-01,4.017465399999999853e-01,4.697988300000000006e-01,-2.795763600000000237e-01,1.937788400000000077e+00,6.490066599999999575e-01,-2.620934500000000056e-01,-6.738956000000000390e-01,2.932062999999999753e-01,-6.093884000000000523e-01,-1.794216600000000106e-01,1.645438800000000035e-01,-1.982585500000000056e-01,-3.361693000000000042e-01,5.169675400000000032e-01
-3.441207000000000016e-01,5.605757999999999575e-01,-9.341026999999999525e-01,1.152953399999999906e+00,1.876599799999999929e+00,7.266382999999999870e-02,1.175190399999999968e+00,1.305311099999999946e+00,1.545839999999999992e-01,1.019653099999999979e+00,-5.703215999999999841e-01,1.833998199999999912e+00,-3.915467300000000095e-01,-4.668769500000000128e-01,-8.798690399999999912e-01,-3.602353600000000045e-01,-2.253764899999999988e-02,-1.262720999999999982e+00,6.422590000000000243e-01,-9.845220999999999556e-01,-2.923010600000000014e-01,-3.543059199999999964e-01,-5.717335300000000453e-01,-3.241675500000000265e-01,-5.515082000000000040e-01,3.350777999999999812e-01,-7.910466999999999915e-01,-5.771763300000000152e-01,2.625427000000000177e+00,-1.088595999999999897e+00,2.378182699999999983e-01,9.375831499999999485e-02,-1.583148599999999906e+00,5.106619700000000067e-02,-4.281875199999999881e-01,4.151519799999999760e-01,-3.458134999999999959e-01,-6.332330999999999932e-01,5.082494600000000418e-01,-9.106108999999999731e-02,-2.443260400000000221e+00,4.140504600000000091e-01,9.648613000000000328e-01,4.782778300000000149e-01,-4.289246199999999787e-01,1.212078699999999953e+00,-1.470450599999999941e+00,7.378105999999999831e-01,4.514011700000000182e-01,8.916859000000000313e-01,1.692224300000000070e-01,2.260670399999999969e+00,-4.362141700000000261e-02,1.299835099999999910e+00,-3.017854500000000106e-02,-4.775428999999999924e-01,1.775299300000000025e-01,-1.853584600000000027e-01,5.008706499999999728e-01,1.389003599999999894e+00,-1.187179460000000047e-01,-5.444492799999999660e-02,1.687973899999999916e-01,-1.731582700000000030e-01,1.072966300000000039e+00,8.210660499999999917e-02,7.210938300000000467e-01,-2.253770099999999887e-01,-8.449403599999999459e-01,-6.580743000000000009e-01,-7.947121999999999797e-01,-2.419845200000000085e-01,-7.899598500000000190e-01,1.168476300000000023e+00,-4.378275600000000045e-01,-1.065671800000000058e+00,-1.581197600000000092e+00,3.415774699999999942e-01,-6.151261000000000090e-01,7.206133000000000122e-01,6.453084300000000439e-01,-4.369291000000000147e-01,9.789343000000000350e-01,1.746160200000000107e-01,-1.391048300000000015e+00,-1.257338799999999923e-01,1.646366900000000022e-01,4.450328599999999746e-01,-1.564632800000000101e-01,2.262555599999999778e+00,7.472936500000000315e-01,-9.483888999999999514e-02,-6.433119999999999949e-01,4.696487600000000262e-02,-6.020765300000000542e-01,-2.540410799999999747e-01,7.051179999999999948e-02,2.842604199999999859e-02,4.806680599999999665e-02,2.605750000000000011e-01
-5.723564599999999558e-01,7.777315399999999990e-01,-7.221367400000000547e-01,1.066126099999999965e+00,1.791647800000000013e+00,1.399815399999999876e-01,1.016111999999999904e+00,1.250726699999999969e+00,3.695742799999999773e-01,5.365718600000000116e-01,-6.439814000000000371e-01,1.512590300000000054e+00,-4.236023999999999901e-01,-3.333876399999999851e-01,-8.128233999999999737e-01,-7.435583000000000053e-01,1.055969449999999976e-01,-1.267688399999999938e+00,6.373971699999999574e-01,-9.246841700000000275e-01,-3.018871799999999772e-01,-2.562557500000000044e-01,-6.134861999999999815e-01,-1.867765600000000081e-01,-5.077144999999999575e-01,2.955538300000000174e-01,-9.313090400000000324e-01,-5.530950999999999507e-01,2.245426199999999817e+00,-1.145576099999999986e+00,1.853590300000000080e-01,-4.039713400000000121e-02,-1.525384499999999921e+00,3.639390499999999862e-01,-2.742817000000000172e-01,5.931387999999999661e-01,-2.417649799999999904e-01,-5.831695000000000073e-01,4.377804399999999929e-01,2.936096700000000170e-02,-2.153660299999999861e+00,2.532128000000000156e-01,9.386037999999999881e-01,2.301598199999999872e-01,-3.845102200000000137e-01,1.473218200000000033e+00,-1.089398000000000089e+00,6.768144999999999856e-01,3.781744799999999795e-01,8.486616599999999844e-01,-1.792747199999999985e-02,2.106682000000000166e+00,2.112399000000000082e-01,1.205435999999999952e+00,-6.164067200000000052e-02,-8.596557999999999700e-01,3.247997499999999982e-01,-1.500530999999999948e-01,5.375412000000000523e-01,1.317433800000000099e+00,3.239194200000000134e-01,-7.168892000000000320e-02,8.656684000000000601e-02,-2.139171199999999884e-01,1.054039600000000076e+00,-1.224272250000000006e-01,6.146123000000000003e-01,-3.164604300000000148e-01,-7.356344000000000216e-01,-5.089259999999999895e-01,-8.716084400000000398e-01,-2.034946800000000111e-01,-8.606812000000000351e-01,6.338005700000000076e-01,-5.085499999999999465e-01,-9.661705000000000432e-01,-1.562720099999999945e+00,4.722335599999999967e-01,-6.438401000000000263e-01,7.951059000000000321e-01,3.135495200000000260e-01,-2.269394100000000081e-01,9.564236000000000404e-01,1.166790800000000045e-01,-1.303752999999999940e+00,-1.460411400000000137e-01,4.443305000000000171e-01,5.806668999999999858e-01,-2.699564400000000197e-01,1.792097999999999969e+00,6.772063999999999862e-01,-1.973668299999999931e-01,-7.298485599999999796e-01,4.740513000000000088e-01,-7.196099999999999719e-01,-2.422165400000000079e-01,1.161543399999999948e-01,4.746990699999999869e-02,-2.661517600000000150e-01,5.645523000000000069e-01
-5.964421600000000545e-01,8.144644500000000065e-01,-9.147526000000000268e-01,1.071625400000000061e+00,1.698058199999999962e+00,3.764869000000000132e-01,7.364382000000000428e-01,1.212440799999999985e+00,8.244175000000000253e-01,6.395125400000000182e-01,-5.218161300000000447e-01,1.332630900000000063e+00,-7.901135000000000241e-01,2.894591399999999967e-02,-6.594567000000000068e-01,-4.897387300000000110e-01,4.392559200000000219e-01,-1.788723499999999911e+00,4.212399700000000191e-01,-8.167411999999999450e-01,-3.099049600000000071e-01,-2.025563099999999894e-01,-5.149133000000000182e-01,-3.568702300000000105e-01,-4.306290099999999788e-01,9.334979999999999667e-02,-1.265601200000000093e+00,-8.365483000000000224e-01,3.074585400000000135e+00,-1.114104900000000065e+00,1.121445800000000050e-03,-2.233657199999999898e-01,-1.505126500000000034e+00,6.902466000000000435e-01,-9.987254399999999366e-02,4.955526599999999782e-01,-1.838717199999999885e-01,-9.650009999999999977e-01,1.596701000000000092e-01,9.870067999999999897e-02,-2.021853000000000122e+00,1.658982800000000091e-01,9.816224000000000061e-01,-1.864580399999999916e-01,-5.883275000000000032e-01,1.361582000000000070e+00,-7.157651999999999903e-01,5.427497000000000016e-01,6.353555300000000017e-01,7.935195600000000127e-01,1.152800249999999943e-01,2.231730699999999956e+00,2.967111199999999949e-01,8.563688999999999885e-01,-2.254986300000000055e-01,-1.031191299999999922e+00,2.731203999999999854e-01,1.216346400000000057e-02,6.021988999999999814e-01,1.104506299999999941e+00,4.605984000000000189e-01,-3.302981299999999815e-02,1.781768599999999925e-01,-3.214841699999999858e-02,8.586597400000000047e-01,-9.714377000000000428e-02,3.807020799999999983e-01,-1.877138299999999982e-01,-6.950378000000000389e-01,-3.990495499999999751e-01,-7.936433000000000515e-01,7.396883999999999404e-02,-8.381523499999999904e-01,3.687739999999999768e-02,-4.982348400000000122e-01,-8.551333500000000143e-01,-1.570393200000000045e+00,3.278398000000000145e-01,-7.416132699999999911e-01,8.471397000000000510e-01,3.438318699999999839e-01,-3.162502300000000210e-01,9.494126400000000299e-01,1.629309999999999925e-01,-1.516335500000000058e+00,-1.967830200000000029e-01,3.803160999999999903e-01,8.148334999999999884e-01,-9.481653999999999733e-04,1.437487100000000018e+00,8.111391700000000204e-01,-1.010513399999999999e-02,-6.775536500000000073e-01,4.981965400000000210e-01,-5.218952000000000035e-01,-6.641817999999999333e-02,-2.682449099999999892e-02,2.291343399999999919e-01,-5.874821999999999544e-01,2.574400600000000261e-01
-5.836725000000000385e-01,8.310141599999999462e-01,-9.837063000000000335e-01,1.084957699999999914e+00,1.692576599999999987e+00,1.327881399999999990e-01,9.774169299999999616e-01,1.247136000000000022e+00,3.328168699999999869e-01,8.816429399999999861e-01,-6.679262500000000546e-01,1.627813799999999977e+00,-4.543538400000000088e-01,-3.269209000000000143e-01,-7.358173999999999548e-01,-5.461415600000000259e-01,2.535337999999999758e-01,-1.438186799999999987e+00,4.535328000000000137e-01,-9.437971000000000554e-01,-2.941007299999999769e-01,-4.289069200000000248e-01,-6.473505499999999691e-01,-3.464227300000000120e-01,-4.989633600000000224e-01,2.813829999999999942e-01,-9.258361499999999689e-01,-7.097676000000000540e-01,2.797806000000000015e+00,-1.111838099999999940e+00,1.293518700000000077e-01,2.325065800000000044e-02,-1.563882599999999901e+00,4.111425599999999903e-01,-2.553189699999999784e-01,6.448846999999999774e-01,-2.604884000000000088e-01,-6.674822999999999729e-01,4.859036199999999805e-01,1.078635099999999958e-01,-2.081440399999999968e+00,1.597678399999999943e-01,1.024696100000000110e+00,2.153574500000000058e-01,-5.113386500000000057e-01,1.307287300000000041e+00,-1.010088799999999898e+00,7.393440599999999696e-01,5.440610999999999642e-01,9.407140000000000502e-01,1.975336500000000051e-01,2.226324799999999993e+00,1.837552299999999916e-01,1.108260000000000023e+00,-1.359428599999999987e-01,-7.787940500000000155e-01,2.636430300000000004e-01,-2.375729199999999930e-02,3.208981200000000089e-01,1.276165500000000064e+00,1.138852100000000006e-01,-7.592912799999999678e-03,8.903977000000000419e-02,-2.187427299999999963e-01,9.900906699999999505e-01,-8.111308000000000407e-02,5.667313000000000489e-01,-1.663558800000000115e-01,-7.277753999999999612e-01,-4.725926999999999767e-01,-9.293485999999999692e-01,-2.613510199999999895e-01,-9.221415499999999765e-01,5.061275400000000424e-01,-5.068915499999999685e-01,-9.434445999999999666e-01,-1.526903899999999981e+00,3.313720199999999894e-01,-4.863861500000000171e-01,7.633202999999999516e-01,4.341535000000000255e-01,-2.021211800000000114e-01,8.550189999999999735e-01,2.258369000000000071e-01,-1.437612499999999960e+00,-2.166429800000000128e-01,2.380033900000000091e-01,5.538872999999999713e-01,-1.548309499999999950e-01,1.902601699999999951e+00,7.494831699999999763e-01,-5.019940800000000092e-02,-6.391365500000000255e-01,2.812196599999999824e-01,-5.752359999999999696e-01,2.599312700000000129e-02,1.524473000000000078e-01,-5.910347800000000096e-02,-3.343883999999999745e-01,4.136164500000000244e-01
-4.741925599999999852e-01,7.785461999999999660e-01,-8.158033500000000382e-01,9.608233600000000152e-01,1.674514899999999917e+00,1.689036200000000043e-01,1.206034999999999968e+00,1.206145400000000034e+00,4.233783500000000144e-01,4.938949599999999940e-01,-6.262702300000000388e-01,1.747566100000000011e+00,-3.415300499999999739e-01,-3.187033499999999964e-01,-8.256506999999999596e-01,-6.836527999999999494e-01,9.774438000000000570e-02,-1.206885699999999950e+00,6.685895299999999875e-01,-9.830678000000000472e-01,-3.035646699999999809e-01,-1.971753499999999992e-01,-5.582344000000000195e-01,-3.245441000000000020e-01,-6.731044000000000471e-01,1.862493199999999960e-01,-9.426091300000000173e-01,-6.608062399999999892e-01,3.300182299999999902e+00,-1.029278399999999927e+00,2.596072300000000221e-01,-2.770549599999999960e-02,-1.515782699999999927e+00,3.919770699999999830e-01,-2.982044999999999835e-01,6.614799999999999569e-01,-2.432891399999999871e-01,-5.048586000000000462e-01,3.988942799999999900e-01,-6.386609700000000361e-03,-2.221485400000000165e+00,2.935077999999999854e-01,9.506032500000000107e-01,3.857216199999999873e-01,-3.551595000000000169e-01,1.394873400000000041e+00,-1.353366099999999905e+00,6.114114499999999675e-01,3.253636699999999937e-01,9.330502999999999991e-01,3.788665699999999720e-02,2.184396299999999957e+00,1.501574699999999873e-01,1.222028399999999904e+00,-1.080577800000000060e-01,-6.742472600000000149e-01,3.238838299999999837e-01,-2.176565699999999937e-01,5.008397700000000174e-01,1.452023599999999970e+00,8.794754000000000460e-02,-8.858860999999999819e-02,1.914351099999999917e-01,-1.043910100000000063e-01,1.066795500000000008e+00,7.679170000000000440e-02,6.364959999999999507e-01,-4.001996999999999916e-01,-7.486980600000000541e-01,-6.040745400000000487e-01,-8.370859600000000178e-01,-2.065190799999999938e-01,-7.929361999999999799e-01,8.521690400000000443e-01,-3.848497599999999852e-01,-1.038818199999999914e+00,-1.385078100000000090e+00,3.963446600000000153e-01,-6.610836399999999724e-01,7.960688000000000208e-01,5.476948999999999845e-01,-4.520678200000000091e-01,8.123504999999999754e-01,1.796580999999999873e-01,-1.294634099999999899e+00,-1.503290100000000129e-01,3.496390300000000173e-01,4.509250200000000097e-01,-8.824088400000000554e-02,1.850891800000000087e+00,6.512741399999999459e-01,-1.540758299999999970e-01,-6.876098999999999961e-01,3.378296000000000077e-01,-6.787236300000000222e-01,-2.411637500000000101e-01,-6.307527999999999746e-02,1.306103299999999967e-01,-1.486351800000000056e-01,4.076453099999999830e-01
-7.390359600000000473e-01,7.417496999999999563e-01,-6.823625599999999514e-01,9.971208999999999767e-01,1.751136199999999921e+00,6.315616000000000285e-02,9.233718499999999940e-01,1.242923000000000000e+00,5.285516999999999577e-01,7.445513000000000270e-01,-4.969022000000000161e-01,1.550200500000000092e+00,-6.930495500000000142e-01,-2.957864700000000235e-01,-6.559789999999999788e-01,-8.659090400000000187e-01,3.275943000000000049e-01,-1.176060700000000070e+00,6.166945999999999817e-01,-7.030866999999999534e-01,-1.176976099999999942e-01,-1.380773200000000034e-01,-6.102412299999999679e-01,-2.683356700000000261e-01,-5.899200399999999789e-01,4.218508000000000258e-01,-9.649010000000000087e-01,-6.200295000000000112e-01,1.782300800000000018e+00,-9.437472000000000083e-01,1.764946699999999924e-01,-3.513261699999999932e-01,-1.535302799999999968e+00,5.537822000000000022e-01,-1.972016699999999956e-01,4.687840999999999814e-01,-3.133669800000000172e-01,-6.534244999999999637e-01,1.672696599999999867e-01,2.122029800000000133e-01,-2.011818200000000001e+00,2.943485399999999919e-01,7.475956700000000454e-01,-2.165080199999999955e-01,-3.265894400000000086e-01,1.457892500000000036e+00,-1.035995699999999964e+00,6.390869599999999817e-01,4.472070599999999896e-01,8.441130999999999496e-01,-6.422312600000000538e-02,2.269144799999999851e+00,2.054050400000000109e-01,9.581241999999999814e-01,-1.461201199999999922e-01,-6.321725999999999734e-01,2.945034500000000000e-01,4.479556999999999983e-02,3.358177500000000260e-01,1.450609299999999990e+00,4.544051400000000129e-02,-2.926029499999999867e-02,6.626944000000000064e-03,-1.261971100000000012e-01,1.077262900000000023e+00,-1.002965299999999949e-01,5.158021499999999593e-01,-3.186088799999999832e-01,-6.266772000000000453e-01,-4.795043800000000078e-01,-8.408301500000000539e-01,-1.442714599999999903e-01,-6.905231499999999745e-01,6.355001000000000122e-01,-6.675566400000000344e-01,-9.250639699999999577e-01,-1.534002300000000041e+00,5.028429599999999500e-01,-6.564197499999999685e-01,1.086685099999999959e+00,5.518439000000000538e-01,-2.869669200000000142e-01,1.079962000000000089e+00,6.269038500000000125e-02,-1.315802899999999998e+00,-2.657601800000000125e-01,7.128436599999999901e-01,5.151853600000000366e-01,-1.695544300000000060e-01,1.669453499999999924e+00,5.720142000000000282e-01,-2.148685200000000073e-01,-7.273015999999999925e-01,3.667250599999999916e-01,-7.440337999999999674e-01,-2.169368600000000091e-01,1.142551900000000065e-01,-6.621277999999999886e-02,-4.915820000000000189e-01,6.377947999999999951e-01
-6.462307999999999941e-01,8.699082999999999677e-01,-7.822831000000000090e-01,1.049960100000000063e+00,1.738925099999999890e+00,8.204546599999999745e-02,1.136589000000000071e+00,1.161092599999999919e+00,4.101912400000000125e-01,5.938974599999999882e-01,-6.692682500000000090e-01,1.730141399999999940e+00,-4.368505999999999778e-01,-3.868321000000000121e-01,-6.856375000000000108e-01,-6.711337600000000236e-01,1.816703500000000082e-01,-1.137777999999999956e+00,6.876724400000000514e-01,-7.396209999999999729e-01,-2.367832500000000007e-01,-3.207799199999999962e-01,-6.631042000000000325e-01,-2.228928699999999929e-01,-5.276425000000000143e-01,3.264211699999999827e-01,-9.440217600000000431e-01,-6.182756400000000152e-01,2.474818200000000079e+00,-1.021249899999999933e+00,2.341343200000000069e-01,-1.121850759999999947e-01,-1.597881899999999966e+00,4.089422799999999913e-01,-2.733033999999999741e-01,7.213224999999999776e-01,-2.967610999999999999e-01,-6.752755999999999759e-01,3.336588699999999963e-01,-1.610210699999999884e-01,-2.190819299999999803e+00,1.700841800000000015e-01,9.476221000000000227e-01,2.334550900000000040e-01,-4.825543800000000050e-01,1.453499199999999991e+00,-1.174303499999999945e+00,6.428302500000000475e-01,4.432175799999999999e-01,7.525623000000000173e-01,-2.297189300000000017e-02,2.172627199999999981e+00,1.040567500000000034e-01,1.151195299999999921e+00,-5.862736999999999810e-02,-7.098733999999999877e-01,2.830548999999999982e-01,-1.605269500000000016e-01,4.801155999999999757e-01,1.402515600000000084e+00,5.498077700000000324e-03,-1.781340599999999951e-03,1.668259699999999901e-01,-2.896984200000000120e-01,9.282776999999999834e-01,1.984139199999999936e-02,6.524347000000000341e-01,-2.007572499999999982e-01,-7.621860499999999483e-01,-6.305893000000000193e-01,-7.774629600000000362e-01,-2.135721299999999989e-01,-7.497586600000000212e-01,6.253419999999999535e-01,-4.271050699999999756e-01,-9.470441000000000553e-01,-1.436632200000000026e+00,5.249073499999999948e-01,-6.399303699999999706e-01,6.835307499999999647e-01,5.938269000000000464e-01,-2.318965500000000068e-01,8.113295000000000368e-01,8.877599999999999381e-02,-1.298273100000000069e+00,-1.025654299999999991e-01,3.107873199999999780e-01,5.018983999999999668e-01,-1.182715700000000064e-01,1.902929899999999952e+00,6.059210000000000429e-01,-1.656172599999999884e-01,-7.661232999999999516e-01,2.464138100000000109e-01,-6.077691299999999908e-01,-1.776442400000000088e-01,3.109255799999999931e-02,-3.174479000000000189e-02,-2.759711699999999879e-01,5.279114000000000306e-01
-8.104628299999999674e-01,7.220920299999999958e-01,-5.557514000000000065e-01,1.015050500000000078e+00,1.718490499999999921e+00,4.004326999999999886e-02,9.841765999999999570e-01,1.233534600000000037e+00,4.662846600000000175e-01,6.352506999999999460e-01,-5.336115999999999637e-01,1.453367499999999923e+00,-7.145972000000000435e-01,-2.784965999999999831e-01,-6.430466999999999711e-01,-9.086296999999999846e-01,2.879001800000000055e-01,-1.054686400000000024e+00,5.510243999999999698e-01,-7.092266000000000403e-01,-2.264494400000000018e-01,-9.193526000000000475e-02,-6.195028399999999991e-01,-2.820718999999999865e-01,-5.537941499999999850e-01,3.524174999999999947e-01,-9.509788999999999604e-01,-5.710056399999999810e-01,1.512134199999999984e+00,-1.004529800000000028e+00,2.421988099999999866e-01,-2.907408499999999951e-01,-1.572254400000000052e+00,5.452706999999999971e-01,-2.393358600000000114e-01,4.226769499999999957e-01,-3.485050199999999987e-01,-5.911197700000000443e-01,1.556706099999999870e-01,2.079871299999999923e-01,-1.902997899999999909e+00,2.447115599999999946e-01,7.179929000000000450e-01,-1.592599299999999940e-01,-3.029957400000000134e-01,1.541289099999999967e+00,-1.059337299999999926e+00,6.801289000000000362e-01,4.795171999999999768e-01,8.414291000000000409e-01,-6.575291599999999459e-02,2.174793199999999871e+00,1.440238500000000088e-01,1.040208599999999928e+00,-1.123081600000000041e-01,-6.834131500000000248e-01,2.286295299999999975e-01,5.160116399999999798e-02,4.671228499999999784e-01,1.508665700000000109e+00,1.008077559999999984e-01,-8.603787999999999714e-02,1.394153700000000037e-02,-1.763231199999999999e-01,1.065032999999999896e+00,-7.676246000000000458e-02,6.390276000000000289e-01,-3.097852199999999723e-01,-7.355802000000000174e-01,-5.408951600000000415e-01,-8.675557400000000197e-01,-2.392596999999999918e-01,-7.895813000000000415e-01,6.079404999999999948e-01,-6.098219000000000278e-01,-1.040918699999999975e+00,-1.545329799999999976e+00,5.998682400000000525e-01,-6.190118999999999483e-01,1.024429400000000046e+00,4.248998800000000076e-01,-2.018596000000000001e-01,1.055681099999999928e+00,4.658815300000000020e-02,-1.293430300000000033e+00,-4.067900199999999744e-01,6.201581400000000244e-01,4.313384000000000107e-01,-1.365469199999999883e-01,1.649506300000000092e+00,6.143366000000000104e-01,-2.418750199999999961e-01,-7.008562699999999479e-01,4.116335999999999884e-01,-7.468609999999999971e-01,-1.949907499999999905e-01,1.572150700000000123e-01,-1.437561400000000045e-01,-4.850562999999999958e-01,7.144894000000000522e-01
